BGC	Product	BiG_SCAPE
Pful_bac_bin444	terpene	Terpene
Pful_bac_bin444	ranthipeptide	RiPPs
Pful_bac_bin444	NRPS-like	NRPS
Pful_bac_bin444	RRE-containing	RiPPs
Pful_bac_bin445	RiPP-like	RiPPs
Pful_bac_bin446	NAPAA	NRPS
Pful_bac_bin446	RiPP-like	RiPPs
Pful_bac_bin446	arylpolyene	Others
Pful_bac_bin447	RiPP-like	RiPPs
Pful_bac_bin448	RiPP-like	RiPPs
Pful_bac_bin448	NRPS	NRPS
Pful_bac_bin448	NRPS-like.NRPS	NRPS
Pful_bac_bin448	NAPAA	NRPS
Pful_bac_bin449	RiPP-like	RiPPs
Pful_bac_bin449	NRPS-like	NRPS
Pful_bac_bin451	terpene	Terpene
Pful_bac_bin452	terpene	Terpene
Pful_bac_bin452	phosphonate	Others
Pful_bac_bin453	terpene	Terpene
Pful_bac_bin454	terpene	Terpene
Pful_bac_bin455	terpene	Terpene
Pful_bac_bin456	terpene	Terpene
Pful_bac_bin457	terpene	Terpene
Pful_bac_bin458	terpene	Terpene
Pful_bac_bin459	terpene	Terpene
Pful_bac_bin459	arylpolyene	Others
Pful_bac_bin460	arylpolyene	Others
Pful_bac_bin460	terpene	Terpene
Pful_bac_bin461	terpene	Terpene
Pful_bac_bin461	phosphonate	Others
Pful_bac_bin465	hserlactone	Others
Pful_bac_bin466	hserlactone	Others
Pful_bac_bin470	terpene	Terpene
Pful_bac_bin472	NRPS-like.T1PKS.NRPS.terpene	Others
Pful_bac_bin472	terpene	Terpene
Pful_bac_bin472	RiPP-like	RiPPs
Pful_bac_bin473	RiPP-like	RiPPs
Pful_bac_bin473	hserlactone	Others
Pful_bac_bin474	betalactone	Others
Pful_bac_bin474	thiopeptide	RiPPs
Pful_bac_bin474	arylpolyene	Others
Pful_bac_bin475	NRPS.transAT-PKS	PKS-NRP_Hybrids
Pful_bac_bin475	NRPS.NRPS-like.phenazine	Others
Pful_bac_bin475	betalactone	Others
Pful_bac_bin475	hserlactone.NRPS	Others
Pful_bac_bin475	thiopeptide	RiPPs
Pful_bac_bin475	NI-siderophore	Others
Pful_bac_bin475	NRPS-like.T1PKS	PKS-NRP_Hybrids
Pful_bac_bin475	hserlactone	Others
Pful_bac_bin476	thiopeptide	RiPPs
Pful_bac_bin476	arylpolyene	Others
Pful_bac_bin476	opine-like-metallophore	Others
Pful_bac_bin476	prodigiosin	PKSother
Pful_bac_bin476	RRE-containing	RiPPs
Pful_bac_bin476	redox-cofactor	RiPPs
Pful_bac_bin476	NRPS	NRPS
Pful_bac_bin476	NRPS-like.NRPS	NRPS
Pful_bac_bin476	NRPS-like	NRPS
Pful_bac_bin476	NRPS	NRPS
Pful_bac_bin477	NRP-metallophore.NRPS	Others
Pful_bac_bin477	arylpolyene	Others
Pful_bac_bin478	arylpolyene	Others
Pful_bac_bin480	phosphonate	Others
Pful_bac_bin481	phosphonate	Others
Pful_bac_bin483	RiPP-like	RiPPs
Pful_bac_bin483	RiPP-like	RiPPs
Pful_bac_bin484	RiPP-like	RiPPs
Pful_bac_bin485	RiPP-like	RiPPs
Pful_bac_bin485	phosphonate	Others
Pful_bac_bin488	ranthipeptide	RiPPs
Pful_bac_bin490	arylpolyene	Others
Pful_bac_bin490	phosphonate	Others
Pful_bac_bin491	terpene	Terpene
Pful_bac_bin491	terpene	Terpene
Pful_bac_bin492	terpene	Terpene
Pful_bac_bin493	terpene	Terpene
Pful_bac_bin493	terpene	Terpene
