OG	Pame	Pful	Esin	Bger	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6
OG0005837	Pame_01706.t1	Pful_14620.t1	Esin_08306-PA	Bger_12544.t1	2.39894	1.56085	1.67723	2.88928	2.15583	1.78645	1.37428	1.47533	0.825529	1.83794	1.43078	1.0204	2.37281	3.34987	1.73199	1.88886	2.1142	4.25906	119.87	108.89	103.993	96.7715	110.354	102.778
OG0005838	Pame_03546.t1	Pful_15978.t2	Esin_00785-PA	Bger_12545.t1	3.0578	3.48583	3.03408	1.868	2.59605	2.3267	3.83147	4.24883	3.78672	3.52858	3.59785	2.38144	7.9478	6.29086	2.89334	4.3749	6.84219	7.69577	13.9713	7.68604	8.13289	7.17648	13.3315	6.78835
OG0005839	Pame_01704.t1	Pful_14618.t1	Esin_08301-PA	Bger_12546.t2	145.645	151.091	145.145	109.737	118.921	127.971	147.41	161.874	159.909	154.231	107.63	119.755	33.832	40.2433	16.4971	19.1712	40.2192	41.912	240.956	175.654	256.175	160.231	245.561	199.552
OG0005840	Pame_01703.t1	Pful_14617.t1	Esin_08300-PA	Bger_12547.t1	468.496	483.709	365.877	457.22	510.07	444.435	460.392	580.641	380.325	538.379	458.66	352.809	361.962	353.41	182.431	228.944	413.455	460.453	470.813	343.183	397.159	385.198	525.572	311.225
OG0005841	Pame_01700.t1	Pful_14615.t1	Esin_08296-PA	Bger_12549.t1	0.082208	0.199732	0.206461	0.097945	0.206847	0.370541	0.120617	0.35578	0.273737	0.035161	0.423153	0.140015	8.49412	4.3891	3.06641	14.6671	2.94288	19.1041	34.3717	18.9684	23.3128	11.1692	30.2447	27.7609
OG0005842	Pame_01699.t3	Pful_14614.t5	Esin_08288-PA	Bger_12550.t2	7.07885	9.02051	5.50723	6.05725	6.2259	4.68347	6.52772	6.79593	4.43681	8.12561	10.0107	3.73227	3.22397	1.83152	1.5966	1.19623	6.72215	4.55962	34.8576	29.27	25.0682	21.2929	28.3281	23.5183
OG0005843	Pame_01697.t1	Pful_14613.t1	Esin_07852-PA	Bger_12551.t1	0.085004	0.722709	0.170695	0.404776	0.256666	0.67062	0	0.081761	0	0	0.094549	0	0.104339	0.073134	0.05807	0.047765	0.100064	0.109201	0.032351	0	0.723041	0	0.124595	0
OG0005844	Pame_01696.t1	Pful_14612.t1	Esin_07851-PA	Bger_12552.t1	40.4294	41.6871	30.1079	34.0549	36.8569	32.7461	41.9191	46.9818	40.7567	51.9789	47.7284	39.2934	14.637	10.5271	8.03922	7.88597	12.1307	15.6395	73.7031	62.2818	79.3939	53.3878	70.7411	51.9692
OG0005845	Pame_01694.t1	Pful_14611.t2	Esin_07849-PA	Bger_12553.t1	110.037	142.448	136.059	153.273	75.1676	134.65	113.532	105.427	95.8655	150.089	45.2195	105.735	10.8824	6.26749	9.25353	9.80033	6.78915	8.79433	28.0854	29.1385	34.5529	36.6946	40.621	20.6999
OG0005846	Pame_01772.t1	Pful_14682.t1	Esin_08140-PA	Bger_12556.t1	4.55144	3.23787	3.12419	5.02552	3.44514	4.23518	30.396	20.832	16.2947	22.5539	10.7019	15.3642	2.44857	2.34295	0.934991	1.13925	2.41655	3.14835	28.8786	34.2966	33.9064	31.7326	50.263	27.8485
OG0005847	Pame_01773.t1	Pful_14683.t1	Esin_08141-PA	Bger_12557.t1	6.81778	6.78554	8.48056	5.88543	8.69255	8.52252	7.45309	6.22308	4.40969	5.95881	5.34565	5.66332	13.089	11.101	7.8728	7.86516	15.4274	17.0426	1.50086	1.94399	2.32834	0.733964	1.37094	2.02933
OG0005848	Pame_01717.t1	Pful_14631.t1	Esin_08319-PA	Bger_12563.t1	57.731	62.7348	46.6726	59.1246	56.0219	41.9992	31.5616	40.9752	28.0124	41.8597	43.0284	29.2894	27.7999	24.7545	14.2393	13.8017	21.9086	27.2965	67.1537	51.0881	35.7736	55.1076	69.9739	52.1101
OG0005849	Pame_01714.t3	Pful_14628.t1	Esin_08313-PA	Bger_12564.t1	0.043879	0.373001	0.132102	0.243576	0.264994	1.13764	0.332589	3.51395	2.31268	0.621355	0.815588	0.617906	7.3545	3.39103	3.1471	4.45814	6.59039	0	13.8001	13.9339	38.3788	18.6304	55.9535	6.18997
OG0005850	Pame_01713.t1	Pful_14626.t1	Esin_08312-PA	Bger_12565.t1	5.38292	7.71893	7.46279	5.31293	7.89724	6.56458	8.25633	7.84412	4.90557	6.73685	9.1713	5.9364	12.3154	23.5891	5.70648	9.04944	13.2879	22.7548	13.7996	12.2129	11.4835	10.9993	16.0894	11.5341
OG0005851	Pame_01712.t1	Pful_14625.t1	Esin_08311-PA	Bger_12566.t1	8.87489	10.85	9.57088	5.11624	7.97396	5.69535	8.68059	8.22736	13.6145	10.9404	17.6122	7.181	1.26485	1.15484	0.56481	1.27252	1.25632	1.80095	19.6809	17.961	13.7745	14.1971	19.1847	14.0079
OG0005852	Pame_01711.t3	Pful_14624.t1	Esin_08303-PB	Bger_12567.t1	0.820135	1.0895	0.571908	1.08779	1.07103	0.659616	1.68726	2.07069	0.973312	1.96588	2.18794	0.923649	6.08877	5.046	2.38926	4.30564	5.32386	7.45557	1.83212	2.6595	2.10926	2.43812	3.74315	0.694879
OG0005853	Pame_01710.t1	Pful_14623.t1	Esin_08305-PA	Bger_12568.t1	13.6733	12.1617	10.6871	9.44872	12.1483	7.62126	18.9404	19.6129	15.218	16.9266	22.7456	12.0784	8.78094	11.1518	6.51876	4.65506	6.74003	11.9521	63.463	43.6858	62.6459	44.2767	74.6447	44.8131
OG0005854	Pame_01715.t1	Pful_14629.t1	Esin_08314-PA	Bger_12569.t2	2.43254	2.30237	1.42187	1.5812	1.86336	1.34555	3.35142	3.14493	2.52791	2.57183	4.15587	1.87268	0	0	0	0	0	0	0.554214	1.22283	0.701457	0.431255	0.670808	0.173289
OG0005855	Pame_02701.t1	Pful_22126.t2	Esin_19315-PA	Bger_12578.t1	0.312809	0.348997	0.342377	0.271544	0.393382	0.527699	0.533954	0.670873	0.662344	0.633914	1.02966	0.326555	0.452605	0.327237	0.412643	0.450389	0.609191	0.591524	3.19297	2.0031	2.29041	2.31047	3.91015	2.09229
OG0005856	Pame_02611.t2	Pful_21997.t2	Esin_19302-PB	Bger_12580.t1	21.331	29.4401	15.2024	24.4457	34.9045	23.2216	43.3387	61.4502	60.1815	48.1399	83.3966	37.2475	3.8883	1.67999	1.2122	1.7741	4.51771	4.26407	6.93244	3.37843	4.58307	4.07066	7.08058	4.10145
OG0005857	Pame_02445.t1	Pful_359.t1	Esin_19311-PA	Bger_12582.t2	13.4008	9.79603	9.60867	5.66798	4.82501	4.92753	39.2919	50.6129	92.9562	37.221	94.1095	23.2376	647.389	275.594	100.651	501.027	457.279	400.449	57.1838	100.479	95.6895	54.0595	136.195	83.7906
OG0005858	Pame_02444.t1	Pful_380.t1	Esin_19313-PA	Bger_12584.t1	0.139303	0.168614	0.138443	0.054418	0.140304	0.078777	0.162169	0.116013	0	0.045782	0	0	4.91331	6.07085	3.85133	3.87479	6.47223	5.41696	0.89337	1.9313	0.753472	0.186226	0.319026	0.30857
OG0005859	Pame_02443.t1	Pful_358.t1	Esin_19314-PA	Bger_12585.t1	10.9843	13.6207	10.5658	8.46421	8.53723	6.42439	28.679	21.0195	25.4833	25.6218	22.1027	25.713	9.54655	9.64597	5.60513	6.85441	9.80513	11.2513	7.16658	5.76088	6.15987	6.79411	11.266	4.48976
OG0005860	Pame_13357.t1	Pful_14488.t5	Esin_19858-PA	Bger_12586.t5	4.35263	5.24786	4.07627	3.89699	2.74215	2.9695	3.50538	3.08996	3.09223	3.51893	3.68059	2.80893	0.343605	0.277482	0.148457	0.221773	0	0.39552	17.1475	14.3574	12.6535	11.6932	15.1095	12.4632
OG0005861	Pame_01637.t1	Pful_10626.t2	Esin_04189-PA	Bger_12587.t1	20.0102	19.0276	16.4721	7.05386	11.0018	16.3786	19.2663	22.889	22.5123	16.7448	18.8574	15.3529	2.73896	3.46004	2.34267	2.37831	3.34428	5.10872	57.5637	37.481	25.7087	28.1158	44.375	31.0883
OG0005862	Pame_01793.t1	Pful_14699.t1	Esin_08124-PA	Bger_12588.t1	0.858294	0.788252	0.484612	0.796891	0.522156	0.356795	0.485877	0.40932	0.170504	0.404053	0.490566	0.166911	1.2128	1.47609	0.484092	1.12801	1.13628	1.30462	14.4917	10.6398	12.0599	11.9516	16.838	10.5691
OG0005863	Pame_01402.t1	Pful_10413.t1	Esin_08089-PA	Bger_12592.t1	0.094962	0.076999	0	0	0.095552	0.035625	0.222365	0.246182	0	0.064907	0.28408	0.064648	0.81232	0.930982	0.656228	0.687267	2.56102	1.39532	0.410713	1.40126	0.40082	0.074537	0.711817	0.15021
OG0005864	Pame_01396.t1	Pful_10405.t2	Esin_08095-PA	Bger_12594.t1	7.90004	8.96008	6.55128	4.53312	5.00335	4.64289	7.54779	7.34466	9.58947	8.0004	13.1306	4.82329	1.69464	0.403967	0.26433	1.82963	0.194156	3.95633	4.43292	7.65604	9.46001	5.83011	10.3297	2.22472
OG0005865	Pame_01395.t1	Pful_10404.t1	Esin_08088-PA	Bger_12595.t1	0	0	0.047572	0	0	0	0	0.048965	0	0.077382	0.126976	0	1.28384	0.499268	0.768079	0.447901	1.27557	1.51181	0.099076	0.159362	0	0	0	0
OG0005866	Pame_01718.t1	Pful_14632.t1	Esin_08320-PA	Bger_12596.t1	0.339046	0.512936	0.589585	0.131943	0.342889	0.095955	0.086724	0.477254	0	0.224849	0.411615	0.443593	0	0.958968	5.56288	0	0	0	4.15451	12.9613	0.857451	0.607326	1.72363	1.15696
OG0005867	Pame_01723.t1	Pful_14637.t1	Esin_08363-PB	Bger_12597.t1	23.929	32.4939	31.6326	15.8868	31.8572	29.2639	33.1443	41.2632	37.3558	28.9991	40.1473	27.6287	4.02056	2.96733	1.41915	2.12143	4.85036	3.82451	64.9539	34.9932	49.1303	36.0213	54.4777	42.6043
OG0005868	Pame_01724.t1	Pful_14638.t1	Esin_08365-PA	Bger_12598.t1	2.10479	2.23536	1.48439	1.96327	1.7217	1.46934	2.06789	2.0281	1.69054	2.00485	2.58243	1.34781	0.573788	0.348333	0.263982	0.453765	0.577366	0.75556	9.95205	7.2694	7.08609	5.87267	10.5364	5.47272
OG0005869	Pame_01725.t1	Pful_14639.t1	Esin_08366-PA	Bger_12599.t1	180.298	212.642	266.472	111.929	194.621	156.599	312.685	322.741	457.58	285.58	296.913	242.179	13.8637	14.0569	10.3246	9.50771	10.7398	12.492	434.797	508.52	687.559	409.708	411.625	483.15
OG0005870	Pame_01726.t1	Pful_14640.t1	Esin_08367-PA	Bger_12600.t1	2.18969	2.22677	1.83247	1.80785	1.14917	1.56181	2.09716	2.46644	3.61711	3.84974	2.22742	2.49633	22.82	21.0328	9.54331	13.4567	22.9199	21.9001	2.8527	4.29526	3.34888	3.50941	5.05005	1.68495
OG0005871	Pame_01719.t1	Pful_14633.t1	Esin_08354-PA	Bger_12602.t1	5.95961	5.79049	5.00328	4.50844	5.09159	3.80072	4.40393	6.22547	8.41813	4.35112	6.25803	3.63607	45.8498	17.2149	12.6022	24.1639	40.885	38.6287	16.4074	14.5198	14.2554	14.4658	14.9432	13.2647
OG0005872	Pame_01720.t1	Pful_14634.t1	Esin_08355-PA	Bger_12603.t1	13.0738	13.6598	9.74355	9.45176	10.1597	9.4689	14.363	16.2793	9.54709	9.84357	10.7409	11.3032	2.91445	3.63407	2.10316	3.02718	4.90793	4.15138	14.0518	7.9368	10.8713	11.0823	16.9732	10.4364
OG0005873	Pame_04851.t1	Pful_18227.t1	Esin_15019-PA	Bger_12606.t1	0	0	0	0	0	0	0.00929	0	0	0	0.009014	0	0	0.084752	0	0	0	0	0.17193	0.151136	0.068359	0.070303	0.082803	0.070197
OG0005874	Pame_14423.t1	Pful_11570.t1	Esin_19549-PA	Bger_12608.t2	0.427202	0.386885	0.530673	0.329996	0.10859	0.242012	0	0	0	0	0	0	0.054622	0.160891	0	0.116883	0.469257	0.444617	6.25718	2.47078	4.15771	3.44556	5.79111	2.69846
OG0005875	Pame_14422.t1	Pful_11572.t1	Esin_19552-PA	Bger_12609.t1	0.241581	0.645048	0.435645	0.382164	0.389096	0.653945	0.913061	1.15967	0.568811	0.796667	1.04576	0.713218	3.55356	3.31769	1.70851	2.33439	3.29859	2.45704	2.20674	3.43977	2.80634	3.66382	5.28673	1.27104
OG0005876	Pame_14420.t1	Pful_11574.t1	Esin_19554-PA	Bger_12611.t1	2.19626	2.61647	1.41275	2.23224	1.89581	2.15396	1.21705	0.827528	0.845176	1.17022	1.18845	0.636239	7.11858	8.08432	3.39563	5.80609	5.80221	8.08225	7.1769	5.0284	5.23969	5.5042	7.52817	3.56706
OG0005877	Pame_14406.t1	Pful_11581.t1	Esin_19579-PA	Bger_12612.t2	3.35397	4.10969	3.10882	2.98929	2.82278	1.94688	3.43883	2.84238	2.27809	2.41148	3.22607	1.83639	3.2045	2.04558	1.35416	1.35477	3.68894	4.8953	5.33688	2.67118	3.08129	2.90137	5.55229	2.68679
OG0005878	Pame_14403.t1	Pful_11583.t1	Esin_19581-PA	Bger_12613.t1	1550.42	1682.43	2240.55	1245.41	2311.11	2080.33	1401.65	1744.05	1244.68	1654.25	2113.86	1379.06	377.755	368.473	156.899	239.952	496.503	432.226	2384.92	1826.04	2321.38	1642.07	2193.44	2126.19
OG0005879	Pame_14405.t2	Pful_11582.t1	Esin_19580-PA	Bger_12614.t1	65.1736	83.4517	49.579	88.715	69.5585	56.8	68.2283	70.9001	57.9389	87.4387	54.4789	68.9052	297.588	370.302	197.839	247.584	276.17	373.15	111.211	92.3792	75.3259	80.9023	79.4831	101.372
OG0005880	Pame_16848.t1	Pful_12872.t1	Esin_08183-PA	Bger_12617.t1	0.68707	0.831426	0.530821	0.595435	0.564776	0.863732	7.639	6.36699	6.94091	7.20815	6.24657	5.24573	15.9841	11.448	4.40689	7.00953	11.1136	12.6382	17.878	20.4998	17.2891	17.3099	20.852	20.6958
OG0005881	Pame_16851.t2	Pful_12875.t2	Esin_08180-PA	Bger_12618.t1	0.108944	0.462423	0.163337	0	0.164527	0.061488	0.152502	0.20298	0.243058	0.160698	0.117244	0.133511	5.89568	1.59054	0.496636	4.32094	8.26728	5.15903	2.06521	1.75063	3.46416	1.71184	2.08336	1.08434
OG0005882	Pame_16855.t1	Pful_12879.t1	Esin_08178-PA	Bger_12620.t1	0	0	0.05374	0.084763	0	0	0	0	0.057889	0.044572	0.048749	0	1.396	0	0.280294	0.610419	1.21614	3.91676	0.084841	0.135824	0.364533	0.276316	0.130742	0
OG0005883	Pame_01642.t1	Pful_10630.t1	Esin_08186-PA	Bger_12626.t1	10.3088	17.4695	9.89599	10.8027	15.8846	7.20277	2.73858	3.59661	2.77958	2.3879	2.83716	1.43304	9.8906	10.6656	4.41421	4.8696	18.9769	16.191	5.56817	5.60912	5.95484	6.90014	7.2879	1.78877
OG0005884	Pame_01638.t1	Pful_10627.t1	Esin_08189-PA	Bger_12628.t3	31.09	25.9662	22.1639	16.886	15.0142	16.9214	27.473	27.4045	27.8881	24.1136	27.9931	19.9562	50.6538	24.8722	14.1681	26.4014	43.2339	60.6669	23.1743	23.6975	23.8224	19.3432	32.3705	15.5579
OG0005885	Pame_01390.t1	Pful_10399.t1	Esin_08193-PA	Bger_12629.t1	156.473	103.325	91.5266	80.9983	103.935	65.6869	87.4377	99.6203	74.3671	63.8807	43.9799	55.7206	89.1462	83.7833	48.6461	46.5403	173.827	119.283	140.705	211.188	244.035	228.603	131.344	192.807
OG0005886	Pame_01391.t1	Pful_10400.t1	Esin_08199-PA	Bger_12630.t1	0.055331	0.033665	0	0.044295	0.027834	0.03112	0.270699	0.991786	0.092558	0.166636	0.442932	0.166219	1.15712	0.574427	0.588512	1.15779	3.41228	3.43198	0.136518	0.188093	0	0.185817	2.15572	0
OG0005887	Pame_01389.t1	Pful_10398.t1	Esin_08197-PA	Bger_12632.t1	0.194421	0.117979	0.146068	0.115316	0.146785	0.219294	0.2636	0.19418	0.049791	0.230164	0.503575	0.114504	2.97923	2.97863	1.8059	1.89812	2.44263	3.5224	0.069925	0.566884	0.049535	0.025397	0.035905	0.025482
OG0005888	Pame_01388.t1	Pful_10397.t1	Esin_08185-PA	Bger_12633.t3	1.71917	2.58062	1.70913	1.77389	2.07779	2.02196	0.906836	1.43176	0.930094	1.24466	1.23784	0.487915	2.40022	2.01993	1.71923	5.4976	2.11041	3.26086	0.929989	5.00747	1.27134	0.917853	0.911999	0.377293
OG0005889	Pame_01633.t1	Pful_10622.t2	Esin_08196-PA	Bger_12635.t1	0.026579	0	0	0.021292	0.026741	0.029894	0	0	0	0	0	0	0.479925	0.384101	0	0.220128	0.494996	1.20178	1.22564	5.21223	18.5596	1.63955	0.512503	0.307452
OG0005890	Pame_05370.t1	Pful_14302.t1	Esin_15562-PA	Bger_12646.t1	1636.24	2050.06	566.442	1760	1055.23	1753.16	2229.49	1210.11	1959.42	1515.47	1472.38	2334.61	2489.73	3614.03	6808.3	4926.51	2809	3894.04	4565.23	5959.88	1747.35	5018.54	2463.24	6246.19
OG0005891	Pame_05369.t2	Pful_14301.t1	Esin_15563-PA	Bger_12647.t1	689.15	560.619	913.303	220.309	632.523	315.409	284.229	270.507	541.133	434.054	852.266	143.335	230.028	305.572	161.327	98.1258	171.526	107.417	533.53	981.093	752.272	373.799	402.952	659.704
OG0005892	Pame_05363.t1	Pful_14292.t1	Esin_15634-PA	Bger_12658.t1	116.228	124.488	100.011	85.3478	89.4429	92.9936	90.5168	127.154	105.48	110.897	116.563	73.9608	88.6594	84.4246	49.1882	50.941	92.0244	89.9161	78.4011	52.7229	65.9947	56.8052	82.1153	61.1712
OG0005893	Pame_05362.t1	Pful_14291.t1	Esin_15635-PA	Bger_12659.t1	5.44785	7.21257	3.94333	5.6045	5.70892	4.51866	2.94699	3.01634	2.67608	3.57101	2.90408	1.86524	7.23039	7.40414	3.28853	5.07449	7.58091	11.2103	16.1068	11.5347	16.1632	12.7084	19.979	15.3688
OG0005894	Pame_05081.t1	Pful_1833.t1	Esin_15555-PA	Bger_12663.t1	16.4693	17.959	12.3079	13.8436	13.4244	12.7342	16.6539	22.92	18.8431	16.6417	16.9977	13.1546	20.0375	18.2543	10.2803	18.9038	19.0103	21.8343	13.996	8.42077	8.44102	10.3276	14.993	7.62826
OG0005895	Pame_05082.t1	Pful_1834.t1	Esin_15553-PA	Bger_12664.t2	7.34381	8.8878	4.81068	6.76062	3.86343	6.27656	3.04463	2.85572	2.50823	1.86166	2.31927	1.65475	7.74403	6.98903	4.8495	3.92027	8.77487	11.3235	13.5031	12.8036	19.0121	13.718	17.8829	10.2209
OG0005896	Pame_05083.t1	Pful_1835.t1	Esin_15552-PA	Bger_12665.t1	57.9007	64.2424	54.2217	34.6325	73.3341	41.9442	89.3217	103.304	109.388	72.1619	88.7379	48.6331	25.144	19.233	22.8711	14.6544	22.9442	24.1149	75.3655	48.4383	63.9237	46.3854	91.5536	50.9227
OG0005898	Pame_17172.t1	Pful_1304.t2	Esin_01701-PA	Bger_12673.t1	35.0222	27.2246	31.651	24.4823	28.4252	30.4065	8.99883	9.28103	8.32559	9.84317	8.96259	7.188	7.08441	6.31616	4.20176	6.1331	8.38914	8.59716	2.10508	3.40138	2.88744	4.86181	5.57497	1.38576
OG0005899	Pame_05388.t1	Pful_5452.t1	Esin_15648-PA	Bger_12674.t1	7.73762	7.48108	6.59901	8.48836	4.90289	4.45848	6.46598	4.87405	4.47588	5.21014	7.426	5.58717	8.40721	11.6243	7.22717	6.43273	3.38179	7.25634	19.4641	19.6696	19.1684	22.9065	32.3154	12.5774
OG0005900	Pame_05386.t1	Pful_5450.t1	Esin_15646-PA	Bger_12677.t1	11.8388	10.7064	7.56646	12.9161	5.66607	13.732	1.18941	3.472	11.8507	12.1791	5.84872	5.70671	2.45397	2.09476	3.20104	1.64346	1.02494	4.46402	15.2163	6.5011	5.17174	6.7634	17.9256	8.58704
OG0005901	Pame_05385.t2	Pful_14319.t1	Esin_15644-PB	Bger_12678.t1	0.943276	2.27235	1.59807	1.02858	1.37643	1.68431	1.17985	1.98141	0.702629	1.26006	1.11565	0.773512	3.96273	1.83298	0.706429	1.39854	2.64439	2.0685	5.77814	3.53461	3.34908	5.15642	6.40541	2.75236
OG0005903	Pame_17415.t1	Pful_1091.t1	Esin_01708-PA	Bger_12684.t2	6.07869	5.71978	4.80275	4.60414	4.75059	3.89364	8.20229	7.29251	6.02667	8.92095	8.92264	5.95671	0.99997	0.764139	0.446025	0.45115	1.17673	1.33669	9.14902	5.38748	7.48271	7.1158	12.1508	5.6468
OG0005904	Pame_05380.t1	Pful_14315.t1	Esin_15597-PA	Bger_12687.t2	12.8213	11.1619	10.2785	10.4714	9.37542	11.367	15.8944	13.4027	10.6974	11.9611	16.039	10.7048	4.54397	7.76795	2.32629	3.53861	7.6966	6.73159	17.9162	11.1378	14.9135	13.8576	23.0235	10.0619
OG0005905	Pame_17170.t1	Pful_1307.t1	Esin_01716-PA	Bger_12691.t1	0.860348	1.00012	0.510234	1.13107	0.694834	0.569986	2.36762	2.06253	1.72631	2.91097	1.25797	1.54942	7.94992	4.74746	3.61057	3.65184	6.72386	7.03051	3.28461	3.37452	2.60628	4.11356	8.74658	1.8093
OG0005906	Pame_17178.t1	Pful_1299.t1	Esin_01721-PA	Bger_12694.t1	0.931865	0.595204	0.638588	0.96942	1.03681	1.21711	0.491591	0.271823	0.185895	0.2507	0.62692	0.213902	2.12157	6.90065	3.77422	1.16707	1.18693	2.27328	3.81485	4.38085	3.55981	4.18962	7.36536	3.02499
OG0005907	Pame_17182.t3	Pful_1297.t4	Esin_01688-PA	Bger_12695.t1	10.9893	13.7656	9.56095	10.8848	8.91873	11.0537	24.6525	25.6154	21.1758	25.0259	26.1046	16.0862	3.33317	1.46524	1.00168	1.6783	1.79233	2.90015	20.3179	18.687	29.2931	23.3291	31.2573	15.6614
OG0005908	Pame_17183.t1	Pful_1296.t1	Esin_01689-PA	Bger_12697.t1	180.588	180.74	201.595	221.806	91.8284	138.862	55.835	52.064	64.4306	92.1048	29.8463	63.7512	58.1242	53.7901	42.3803	86.2301	26.7544	55.1732	193.679	160.428	104.783	233.146	188.364	123.439
OG0005909	Pame_17448.t1	Pful_1040.t1	Esin_01697-PA	Bger_12703.t1	0.12992	0.221381	0.341293	0.291511	0.914954	0.263002	0	0	0.055784	0.086103	0.141372	0.107402	0.174102	3.21014	0	0	0	0.067466	0.805268	5.29049	0.040854	0.166977	0.177227	0.337039
OG0005910	Pame_17447.t1	Pful_1041.t1	Esin_01698-PC	Bger_12704.t1	799.046	1059.81	896.678	741.35	1400.88	1011.44	1234.97	1477.4	808.899	1258.29	1749.7	896.755	861.316	1023.4	324.976	505.231	1184.51	1093.34	1720.44	1064.54	1253.45	1097.68	1657.95	1250.52
OG0005911	Pame_17445.t1	Pful_1042.t1	Esin_01692-PA	Bger_12705.t1	31.6841	30.1127	21.3409	29.9086	31.7263	26.38	27.7188	26.5191	13.6273	21.1246	25.7541	14.5672	29.7384	28.9163	19.8568	19.1623	21.5971	22.4876	57.6199	51.4315	42.8122	51.5673	74.9894	40.7749
OG0005912	Pame_17444.t1	Pful_1044.t1	Esin_01703-PA	Bger_12706.t2	68.0805	245.378	202.069	71.194	186.374	423.294	113.113	429.543	261.111	92.4808	282.566	70.9919	106.21	24.8125	27.4605	147.496	97.156	59.0019	564.01	345.129	788.12	354.538	767.524	191.317
OG0005913	Pame_17443.t1	Pful_1045.t1	Esin_01686-PA	Bger_12707.t1	258.703	364.605	236.261	184.994	501.729	220.465	417.234	359.822	271.091	282.331	570.794	169.331	104.567	95.7414	87.0065	55.1045	136.007	107.462	446.556	238.445	258.863	192.306	288.515	388.398
OG0005914	Pame_01009.t1	Pful_19703.t1	Esin_02956-PA	Bger_12719.t1	1.14886	1.5759	2.00045	1.26309	1.15653	1.23971	1.60537	1.40737	0.801803	1.85268	1.98151	1.10549	33.6914	23.4622	13.238	17.3104	35.0284	31.0397	4.00638	4.64631	3.51361	3.71942	9.98985	3.07616
OG0005915	Pame_01013.t1	Pful_19700.t1	Esin_02949-PA	Bger_12721.t1	10.5082	4.38893	9.18084	3.05952	9.15133	7.86227	12.4472	15.6533	8.71776	12.2744	10.59	7.85042	19.8095	13.9646	7.08505	9.23337	16.6661	19.2907	6.72641	2.09839	2.00429	2.12691	8.41677	2.09041
OG0005916	Pame_05989.t1	Pful_20072.t1	Esin_02604-PA	Bger_12726.t1	0.03737	0.015187	0.025302	0.070435	0.050111	0.041954	0.105204	0.117313	0.06696	0.051735	0.135962	0.051727	0.070348	0.44924	0.1684	0	0.084027	0.326648	1.236	0.520221	0.626749	0.683618	1.3214	0.583947
OG0005917	Pame_05991.t1	Pful_14792.t1	Esin_02601-PA	Bger_12736.t1	0	0.261689	0.07245	0.038325	0.14416	4.94086	0.468169	9.17043	0.458098	0.216092	0.967699	0.196099	0.677693	2.79109	0.11776	1.13286	1.73444	1.88956	3.39676	1.79257	4.66083	1.25826	50.522	0.345883
OG0005918	Pame_15843.t2	Pful_6689.t1	Esin_02587-PA	Bger_12738.t2	18.1235	14.7543	13.9634	12.724	20.0297	14.3492	3.26988	7.0496	3.68255	5.22929	5.41957	3.02663	51.9511	38.2484	28.0699	35.189	37.5843	22.5709	32.7038	49.0495	29.6397	50.7371	52.0611	36.7035
OG0005919	Pame_05999.t1	Pful_14800.t1	Esin_02593-PA	Bger_12739.t1	0.06638	0.080833	0	0.017771	0.066776	0.074616	0.101473	0.158026	0.06955	0.035797	0.176344	0.071488	0.155942	0	0.124459	0.11106	0	0	1.16308	1.11853	1.30661	0.562937	2.04063	0.389678
OG0005920	Pame_05997.t1	Pful_14798.t1	Esin_02596-PA	Bger_12749.t1	0.412219	0.552271	0.208672	0.513633	0.373194	0.2548	0.483423	0.473346	0.132578	0.511819	0.42958	0.221494	9.04506	6.84217	9.2561	7.61504	7.92428	9.48976	3.94921	2.63045	3.02063	3.57108	5.62718	2.28618
OG0005921	Pame_05996.t1	Pful_14797.t1	Esin_02597-PA	Bger_12750.t2	5.11597	4.82735	2.8445	4.19501	4.76614	3.14495	7.69782	8.64772	7.02526	7.3929	9.26568	5.77087	7.15758	8.29367	3.81908	4.66521	7.19688	7.68539	24.1888	17.4123	16.7368	16.7597	30.5559	13.7081
OG0005922	Pame_05995.t1	Pful_14795.t1	Esin_02598-PA	Bger_12751.t1	11.366	9.87171	6.37191	5.17051	5.47793	6.46969	7.82583	9.12273	12.4559	11.5454	15.2911	7.70944	5.58543	3.52824	2.0699	3.40794	4.97829	5.07639	10.8656	11.6278	8.71623	18.4459	20.979	7.76856
OG0005923	Pame_05993.t1	Pful_14794.t1	Esin_02599-PA	Bger_12752.t1	11.1289	17.5151	10.7857	9.00589	10.7539	9.28015	8.05516	10.9395	7.63299	7.86044	8.11154	5.1228	15.3811	12.8146	7.52225	9.87186	12.6749	15.344	10.943	8.45598	7.99809	7.89591	10.8088	6.76398
OG0005924	Pame_05992.t1	Pful_14793.t1	Esin_02600-PA	Bger_12753.t1	14.8169	14.2602	18.1304	14.0344	14.0965	13.7087	15.3365	16.1662	14.6946	14.5915	18.0536	14.0693	16.185	14.0729	9.3438	10.2861	14.845	20.4088	60.2826	38.6655	37.8097	39.7115	59.8594	40.0566
